person_id,person_name,firm_name
76667,Judy Savitskaya,
5173,Giovanni Ferrara,
12594,adrien clavairoly,
5177,Campbell Murray,
5174,Markus Goebel,
29356,Scott Ryles,
632,Ken Keller,
1748,Jonathan Gheller,
1772,Derek Proudian,
1887,William Jarvis,
411,Randy Haykin,
1778,Kyle Gay,
824,Elon Boms,
1930,Bill Tobin,
92334,Piotr Kulesza,
1072,Stephen Pollitt,
1076,Ravi Lingarkar,
1093,Corey Reese,
1068,Jack Porter,
697,Jesse Rasch,
831,Rick Koo,
1124,Emanuele Berti,
1143,Arjun Vasan,
1185,Eric Kriegstein,
1193,Ted Barnett,
865,Jerry Fiddler,
1234,Ray Conley,
103208,John Parker,
1360,Nate Lipscomb,
3550,Boaz Shunami,
1398,Kazi Rahman,
871,Carl Bass,
1487,Joshua V. Azran,
1500,Andrii Iasynetskyi,
998,Miten Mehta,
981,Casey Hunter,
1562,Ted Driscoll,
17080,Rick Tuley,
1621,HoChan Lee,
1666,David Wallerstein,
1818,Eyad Matar,
1673,Akshay Rustagi,
1710,Fadi Bishara,
1716,Glenn Winokur,
151126,Andrew Lin,
1819,Marco Janeczek,
2154,Andy Toth,
2023,Jack Lin,
1851,Ron Gutman,
1972,Harshit Imudianda,
945,Joshua To,
3237,Alex Kolicich,8VC
69359,Alex Morgan,Khosla Ventures
24,Vijay Pande,Andreessen Horowitz
30,Samir Kaul,Khosla Ventures
22,Scott Kupor,Andreessen Horowitz
140,Dave Munichiello,GV (Google Ventures)
99320,Andrew Schwab,5am Ventures
98876,Stephen Chambers,SOSV
124,Beth Seidenberg,Westlake Village BioPartners
29600,Yodfat Harel Buchris,Blumberg Capital
393,Cyril Ebersweiler,SOSV
233,Adam D'Augelli,True Ventures
13561,David Hite,B37 Ventures
3157,Ben Robbins,GV (Google Ventures)
1581,Andrew Chen,Andreessen Horowitz
11728,Vijay Chattha,VSC Ventures
993,Mark Anderson,Lightspeed Venture Partners
20278,David Bill,Freestyle Capital
1557,Bilal Zuberi,Lux Capital Management
1106,Howard Hartenbaum,Lobby Capital
3721,Kevin Harvey,Benchmark
4470,David George,Andreessen Horowitz
78809,Emilie Poteat,Gaingels
2948,Kimmy Scotti,8VC
99328,Jason Ruth,5am Ventures
21697,Roni Hiranand,GV (Google Ventures)
3290,Andrew Hedin,Bessemer Venture Partners
77805,Steven Lee,SV Angel
33851,Sam Thompson,Andreessen Horowitz
28963,Laura Melahn,GV (Google Ventures)
84769,Matthew McAviney,New Enterprise Associates (NEA)
24092,Kiersten Stead,DCVC (Data Collective)
1060,Maha Ibrahim,Canaan Partners
17724,Daniela Arruda,Babel Ventures
24091,John Hamer,DCVC (Data Collective)
3740,Nina Kjellson,Canaan Partners
78226,Richard Kim,Galaxy Interactive
99286,David Bonita,OrbiMed
19552,Tarek Elessawi,Plug & Play Ventures
121961,Eric Erb,Bain Capital
98972,Pae Wu,SOSV
122496,Darren Abrahamson,Bain Capital
3440,Sean Doyle,Intel Capital
121582,Michael McArdle,Bain Capital
3462,Jesse Feldman,Battery Ventures
122219,David Danon,Bain Capital
121958,Matthew Evans,Bain Capital
121951,Michael A. Ewald,Bain Capital
121947,Clark Feng,Bain Capital
121963,Robert Ehrhart,Bain Capital
28331,Jorge Conde,Andreessen Horowitz
3502,Zack Smotherman,Battery Ventures
78846,Peter Steinberg,Gaingels
13563,Mitch Lasky,Benchmark
122215,Max de Groen,Bain Capital
69275,Dylan Morris,Insight Partners
122225,Ernesto Anguilla,Bain Capital
122051,Steve Radakovich,Bain Capital
3398,Bruce Booth,Atlas Venture
12334,Sacha Levy,New York Angels
9392,Geoffrey Smith,Digitalis Ventures
4388,Jonathan Silverstein,OrbiMed
101749,Alice Ly,Alexandria Venture Investments
78875,Roberto Reyes Balcorta,Plug & Play Ventures
101460,Jonathan Mo,Alumni Ventures Group
2906,Edith Yeung,Race Capital
98753,Weichang Ge,SOSV
17254,Jared Newman,Canaan Partners
69722,David Reshef,GV (Google Ventures)
70187,Morgan Cheatham,Bessemer Venture Partners
71339,Justin Larkin,Andreessen Horowitz
3171,Yuan Yuan,GV (Google Ventures)
114833,Elena Viboch,General Catalyst
99453,Ben Portney,Andreessen Horowitz
105345,Kristin Ellis,Lowercarbon Capital
3488,Max-Julian Kaye,Battery Ventures
98872,Sheng Ge,SOSV
133448,Kevin Nishioka,Andreessen Horowitz
133456,Insiya Lokhandwa,Andreessen Horowitz
1583,Sue Xu,
92749,Rebecca (Becky) Pferdehirt,Andreessen Horowitz
92572,Peter Gajdoš,Fifth Wall
92380,Daisy Wolf,Andreessen Horowitz
92340,Michael Solana,Founders Fund
88445,Daniel Wagner,Connecticut Innovations
121778,Wanjin Park,Bain Capital
121950,Caroline Feeley,Bain Capital
121954,Florence Evina- Ze,Bain Capital
121959,Addison Euhus,Bain Capital
102041,Michael Aberman,SOSV
84739,Tak Cheung,New Enterprise Associates (NEA)
17737,Anthony Schiller,Green Bay Ventures
84738,Tiffany Le,New Enterprise Associates (NEA)
121965,John Qin,Bain Capital
122052,Patrick Dury,Bain Capital
122053,Victoria Drabkin,Bain Capital
122055,Arnaud Doerane,Bain Capital
122059,Clarence Deng,Bain Capital
122211,Joshua de Kroes,Bain Capital
69721,Brendan Bulik-Sullivan,GV (Google Ventures)
81883,Daniel Lynch,GV (Google Ventures)
122216,Alberto De Antoni,Bain Capital
79743,Eduardo Saverin,B Capital Group
79489,Jamie Sullivan,Andreessen Horowitz
122217,Melonie Darcy,Bain Capital
23828,Raj Ganguly,B Capital Group
28938,Michele Park,New Enterprise Associates (NEA)
122222,Paul Aparo,Bain Capital
39319,Scott Gottlieb,New Enterprise Associates (NEA)
122229,Grayson Allison,Bain Capital
122231,Thomas Allen,Bain Capital
100051,Rohan Ganesh,Obvious Ventures
77480,Mehul Mehta,
122493,Blake Adams,Bain Capital
77028,Steve Kraus,Bessemer Venture Partners
124586,Eddie Eltoukhy,Pear VC
122498,Saahil Bhatia,Bain Capital
68981,Francisco Gimenez,8VC
69044,David Moskowitz,8VC
69289,Christian Thatcher,Fifth Wall
69719,Brian Bendett,GV (Google Ventures)
158311,Sherry Chao,GV (Google Ventures)
158312,Sridhar Ramaswamy,GV (Google Ventures)
147271,Sofia Guerra,Bessemer Venture Partners
172824,Jun Jeon,Khosla Ventures
157989,Anika Gupta,GV (Google Ventures)
156700,Seth Lieblich,8VC
158252,Cathy Friedman,GV (Google Ventures)
158258,Karthik Ardhanareeswaran,GV (Google Ventures)
166529,Annie Collins,Andreessen Horowitz
399,Rob Ness,Asymmetry Ventures
181,Peter Kellner,Richmond Global Ventures
235,Brett Jackson,v1.vc
2909,Ernesto Paiz,
28733,Martyn Eeles,Global Health Impact Fund
69278,Eric Scott,8VC
269,Miriam Rivera,Ulu Ventures
47335,Maximilian Winter,Harmonix Fund
250,Raymond Tonsing,Caffeinated Capital
28333,Kristina Burow,ARCH Venture Partners
27036,Dr. Alex von Frankenberg,High-Tech Gründerfonds
3739,Wende Hutton,Canaan Partners
3436,Ranjeet Alexis,Intel Capital
90847,Maximilian Jessen,Battery Ventures
79197,Rosana Kapeller,GV (Google Ventures)
99143,Stephen Berenson,Flagship Pioneering
27041,Dr. Rainer Strohmenger,Wellington Partners
99323,Kush Parmar,5am Ventures
99324,John Diekman,5am Ventures
101402,Jim Jen,Innovation Works
27179,Karen Wagner,Ysios Capital
122221,Carlos Argilagos,Bain Capital
105658,Bunmi Adekore,Breakthrough Energy Ventures
1434,Joky Kong,Berkeley Catalyst Fund
84759,Justine Potemkin,New Enterprise Associates (NEA)
100053,Lily Li,Northpond Ventures
78860,Marc Baum,Gaingels
28936,Julie Grant,Canaan Partners
4610,Phyllis Whiteley,Playground Global
3742,Tim Shannon,Canaan Partners
99294,Geoffrey Hsu,OrbiMed
78654,Guy Russo,Canaan Partners
122226,Maria Andrisani,Bain Capital
99275,Sven Borho,OrbiMed
122054,Sally Dornaus,Bain Capital
157174,Jason G.,B Capital Group
172127,Noah Sadhwani,Battery Ventures
171881,Jack McGuinness,Battery Ventures
14302,Ling Wong,Highbury Group
3863,David Coats,Correlation Ventures
8077,Hiro Maeda,BEENEXT
27042,Dr. Regina Hodits,Wellington Partners
27045,Ernst Mannheimer,Wellington Partners
21145,Jordan Cooper,Pace Capital
28372,Dipa Talati Mehta,BlueCross BlueShield Venture Partners
27178,Cristina Garmendia,Ysios Capital
27177,Josep Ll. Sanfeliu,Asabys Partners
27176,Julia Salaverría,Ysios Capital
27175,Joël Jean-Mairet,Ysios Capital
33451,Rebecca Woodcock,Yamaha Motor Ventures
24127,Ana Quintana,Black Diamond Ventures
3339,Bradley Twohig,Smash Capital
4331,Jenny Rooke,Genoa Ventures
69051,Dalton Caldwell,Y Combinator
54477,Benjamin Fenigsohn,"Red Rover Ventures, LLC"
100919,Neal Bhadkamkar,Bold Capital Partners
72345,Dan Fitzgerald,ReGen Ventures
15745,Herbert Mangesius,Vsquared Ventures
3098,Bibhash Mukhopadhyay,Sound Bioventures
67855,Scott Roth,First In Ventures
40991,Stephen Gallant,Sage Asset Management
99162,Jamil Beg,5am Ventures
99194,Brian Daniels,5am Ventures
99241,James Gilbert,Flagship Pioneering
99244,David Epstein,Flagship Pioneering
100107,Monica Beam,Alexandria Venture Investments
99245,Ronald Hovsepian,Flagship Pioneering
100104,Phil Grayeski,KdT Ventures
99295,Anat Nursella,OrbiMed
3310,Brian Baynes,Petri
99298,Jim Sullivan,OrbiMed
99315,Rishi Gupta,OrbiMed
101465,Krithika Kumar,Alumni Ventures Group
99319,Conrad Wang,OrbiMed
99321,Diyong Xu,OrbiMed
69284,Spencer Punter,DCVC (Data Collective)
99325,Scott Rocklage,5am Ventures
99326,Mason Freeman,5am Ventures
76884,David Yang,8VC
99327,James Young,5am Ventures
99336,Richard Ulevitch,5am Ventures
99341,Nicholas Plugis,Flagship Pioneering
101572,Ewen Cameron,Flagship Pioneering
99342,Michael Nally,Flagship Pioneering
101607,John T. Dimos,Alexandria Venture Investments
101889,Catherine Pagliarulo,Alexandria Venture Investments
101888,Jeff Stevens,Alexandria Venture Investments
101642,John Mendlein,Flagship Pioneering
101643,Aram Adourian,Flagship Pioneering
101644,Erica Weinstein,Flagship Pioneering
101655,Conley  R. Jones,Alexandria Venture Investments
101656,Michael Norsen,Alexandria Venture Investments
101657,Hallie Kuhn,Alexandria Venture Investments
101660,Jenna Foger,Alexandria Venture Investments
145681,Shaquille Vayda,Lux Capital Management
101750,David Peng,Alexandria Venture Investments
99344,Fabrice Chouraqui,Flagship Pioneering
99348,Torben Straight Nissen,Flagship Pioneering
99351,Michael Rosenblatt,Flagship Pioneering
99352,Carl Decicco,Flagship Pioneering
99359,Iain Dukes,OrbiMed
99360,Kevin Koch,OrbiMed
99363,Sevgi Gurkan,OrbiMed
101747,Whitney Snider,Alexandria Venture Investments
99364,Stephen Squinto,OrbiMed
100067,Lovisa Afzelius,Flagship Pioneering
99365,Peter Thompson,OrbiMed
100061,Michael Rubin,Northpond Ventures
99439,Rebecca Lucia,5am Ventures
99440,Deborah Palestrant,5am Ventures
79168,Zack Schildhorn,Lux Capital Management
99454,Yajie Niu,Flagship Pioneering
79152,Ian Peikon,Lux Capital Management
99456,Theonie Anastassiadis,Flagship Pioneering
145682,Alex Nguyen,Lux Capital Management
99459,Nathan Stebbins,Flagship Pioneering
79052,Adam Goulburn,Lux Capital Management
99463,Guillaume Pfefer,Flagship Pioneering
99465,Yiqun Bai,Flagship Pioneering
99466,Alex Goldsmith,Flagship Pioneering
99467,Jacob Rubens,Flagship Pioneering
99469,Molly Gibson,Flagship Pioneering
78815,JP (Jean-Paul) Sanday,Menlo Ventures
78814,Greg Yap,Menlo Ventures
3737,Colleen Cuffaro,Canaan Partners
113205,Arek Zarowski,Obvious Ventures
78228,Zack Zaharis,Galaxy Interactive
99867,Theo Melas-Kyriazi,Flagship Pioneering
78223,Zhong liu Michael Fan,Galaxy Interactive
104939,Brandon Walker,Climate Capital
3215,Vivek Ramaswami,Madrona Ventures
98857,Steven Wang,OrbiMed
99140,Robert Rosiello,Flagship Pioneering
103598,Nick Kim,Upfront Ventures
164243,Rhett Smith,The Engine
165110,Johnny Hu,Menlo Ventures
174396,Pauliina Meskanen,Climate Capital
174393,Alexandra Stieglitz,Climate Capital
156643,Eric Shiozaki,DCVC (Data Collective)
164105,Francisca Barros Ariztia,The Engine
3397,Peter Barrett,Atlas Venture
36529,Sean Mahsoul,Polymath Capital Partners
42686,Kyle Kurpinski,Tencent Holdings
69786,Douglas Crawford,Mission BioCapital
28323,Margarita Chavez,AbbVie Ventures
100514,George C. Petrocheilos,Catalio Capital
43975,Roberto Loehnert,Endurance Investments
81594,Marcos Gonzalez,Vamos Ventures
81803,Precious Drew,gener8tor
67919,Vivjan Myrto,Hyperplane Venture Capital
108517,Jason Robart,Seae Ventures
96883,Judith Dada,La Famiglia
59535,Hilton  Tam,Bright Sucess Capital
1282,George Ugras,AV8 Ventures
122508,Caroline Cline,Slow Ventures
64042,Rick  Babb	,Louisiana Funds
127691,Kunal Kain,Kain Capital
5200,Tracy Saxton,Dolby Family Ventures
93521,Julia Hawkins,LocalGlobe
133218,Niklas Anzinger,Infinita Fund
104944,Ed Marcum,Working Capital Fund
105748,Paul Burton,2Flo Ventures
105385,Daniela Begolo,EQT Life Sciences
61336,Jeff Cherry,Conscious Venture Lab
557,Shelley Zhuang,11.2 Capital
99561,Vikram Bajaj,Foresite Capital
3270,Julian Moncada,Opentrons
43815,Sukaina Alarakhia,Moore Venture Partners
29607,John Fan,Sky9 Capital
2231,Biao He,Foothill Ventures (formerly Tsingyuan Ventures)
8090,Sal Matteis,Earthshots Collective
72373,Varun Gupta,Caffeinated Capital
39606,Kulika Weizman,Creative Ventures
4243,Ankur Jain,Kairos HQ
132271,Natasha Naidoo,Anthemis Group
69288,Anna Fokina,DCVC (Data Collective)
3061,Egen Atkinson,"Commodore Capital, LP"
122499,Sue Jia,Bain Capital
99570,Jeremy Springhorn,5am Ventures
105276,Chao Zen,Makers Fund
122492,Marc Akinbi,Bain Capital
122062,Nathaniel Denby,Bain Capital
127720,Zi Wang,UpHonest Capital
99421,Peter Moglia,Alexandria Venture Investments
17772,Dac Nguyen,Digitalis Ventures
139827,Andres Carbonell,Plug & Play Ventures
98752,Hiruy Ephrem,SOSV
122501,Ethan O'Neill,Bain Capital
101135,Ven Raju,Innovation Works
165113,Andreas Vandris,Menlo Ventures
168238,Bryan Faust,Andreessen Horowitz
166530,Zak Doric,Andreessen Horowitz
155985,Jeremy Joseph,DCVC (Data Collective)
156491,Jack Buendorf,DCVC (Data Collective)
168239,Eric Dai,Andreessen Horowitz
165114,Derek Xiao,Menlo Ventures
36113,Lisa Rich,Hemisphere Ventures LLC
74957,Adam Schuit,A/O PropTech
36347,Jonathan Hua,SVG Ventures-THRIVE
3883,Dixon Doll,Ten Eleven Ventures
4157,Amy Cheetham,Costanoa Ventures
100418,Cindy Cole,Digitalis Ventures
4215,Sterling Witzke,Winklevoss Capital
100468,Wouter Meuleman,Illumina Ventures
4371,Jerel Davis,Versant Ventures
106277,CJ Hinshaw,Bootstrap Venture Partners
106191,Jean-François Pariseau,Amplitude VC
105692,Brad Jones,Colle Capital
105369,Eugene Chiu,In-Q-Tel
271,Tyler Winklevoss,Winklevoss Capital
104659,Aike (Tiffany) Ho,ACME Capital
5172,Christine Brennan,Vertex Ventures HC
100951,Gur Roshwalb,aMoon Fund
103940,Zak Williams,Social Impact Capital
126592,Amanda Way,Jazz Venture Partners
102495,Inga Deakin,Molten Ventures
101547,Brian Liu,Longitude Capital
18090,Nicole Walker,Arboretum Ventures
19477,Patrick Schneider-Sikorsky,Beast Ventures
126362,Christian Uhrich,M Ventures (Merck)
126351,Daniel Franke,M Ventures (Merck)
28377,Julia Moore,Breakout Ventures
33304,Jennifer Jordan,iGlobe Partners
60518,Jonathan Hung,Trousdale Ventures
64151,Mike Dial,Hatteras Venture Partners
106669,Dana Watt,Breakout Ventures
124663,Alan Walts,Advent Life Sciences
79084,Emi Gonzalez,Social Starts
88451,Sari Azout,Level Ventures
88939,Peter Steelman,Deerfield Management
92356,Stephen Francis,Arrive
93278,Siraj Khaliq,Atomico
96081,Amanda Gett-Chaperot,Seventure Partners
1731,Peter Rosenthal,Mighty Capital
99008,Sean Kendall,ARCH Venture Partners
132509,Kyle McQuighan,Anzu Partners
1811,Pen King Jr.,Kain Capital
111340,Jarret Glasscock,Pioneer Fund
111179,Justin Olshavsky,Pioneer Fund
100044,Patrick Malone,Northpond Ventures
3402,Michael Gladstone,Atlas Venture
160108,Anna Gishko,Phystech Ventures
4438,Jim Tananbaum,Foresite Capital
53515,Neil Littman,BioVerge
99003,Alexander Pasteur,F-Prime Capital Partners
99461,Hok Hei Tam,Flagship Pioneering
142666,Lukas Möller,Picus Capital
99375,Jaclyn Dunphy,Flagship Pioneering
3106,Racquel Bracken,Venrock
99095,Robert Weisskoff,F-Prime Capital Partners
102922,Carly Anderson,Prelude Ventures
99099,Kevin Chu,F-Prime Capital Partners
78103,Lily Bernicker,Wireframe Ventures
99102,Nihal Sinha,F-Prime Capital Partners
101885,Hunter Reed,Alexandria Venture Investments
101436,Stephen Stolzenberg,Alumni Ventures Group
120201,Nanci Rascoff,75 & Sunny
98981,Amber Cai,F-Prime Capital Partners
98982,Harlan Krumholz,F-Prime Capital Partners
99471,Mark Kim,Flagship Pioneering
99338,Vivek Sivathanu,OrbiMed
4401,Terry McGuire,Polaris Partners
99340,Jonathan Mandelbaum,OrbiMed
99094,Ketan Patel,F-Prime Capital Partners
99452,Brad Kubick,Flagship Pioneering
100505,Ellie McGuire,Polaris Partners
100508,Alexandra Cantley,Polaris Partners
99002,Muzammil Mansuri,F-Prime Capital Partners
99457,Sophie de Boer,Flagship Pioneering
99458,Sabrina Yang,Flagship Pioneering
164092,Ian Johnston,The Engine
34183,Luca Parolari,DCVC (Data Collective)
73047,Pramod Gosavi,11.2 Capital
87928,Samara Gordon,Hyperplane Venture Capital
147114,Matt McGauley,Brickyard
103800,YB (Yongbai) Choi,Vulcan Capital
49062,Douglas Mandic,Rockies Venture Club
5334,Danny Hadar,
130784,Christin Godale,Cincy Tech
132515,Mollie Wilkinson,Anzu Partners
12481,Jonathan Galperin,Pool Global Partners 
99012,Nilay Thakar,ARCH Venture Partners
27038,Frank Boehnke,Wellington Partners
126200,Steven Longley,Longley Capital
126212,Hakan Goker,M Ventures (Merck)
101745,Sharon Vosmek,Astia
101744,Joukje (Jo) Baur,Astia
101741,Steve Singleton,Mountain Group Partners
101740,Loretta Little,WRF Capital
101739,William Canestaro,WRF Capital
80203,Niall O’Donnell,RiverVest
80206,Derek Rapp,RiverVest
80207,Nancy Hong,RiverVest
80208,Thomas Melzer,RiverVest
80209,John McKearn,RiverVest
80211,Dan Janney,Alta Partners
101735,Jeffrey Moore,MP Healthcare Venture Management
80416,Kirsten Suddath,Next Frontier Capital
80529,Mitchel Laskey,DeepWork Capital
80840,Jay Schmelter,RiverVest
80928,David Goeddel,The Column Group
80929,Peter Svennilson,The Column Group
80945,Tim Kutzkey,The Column Group
101726,Evie Mulberry,Astia
81364,Karl Kerksiek,Endeavor8
81511,Arjun Goyal,Vida Ventures
81512,Stefan Vitorovic,Vida Ventures
81530,Kevin Slawin,Rapha Capital Management
101723,Victoria Pettibone,Astia
101722,Angela Holter,Astia
81772,Craig Herron,iSelect Fund
101720,Omar Ali,Astia
19530,Steven Yecies,Kain Capital
81951,Sujay Jaswa,WndrCo LLC
101704,Ben Patz,DeepWork Capital
122179,Jeffrey Bird,Bluebird Ventures
19238,Tommy Oehl,Vsquared Ventures
101748,Joe Cook III,Mountain Group Partners
101667,Jason P. Hafler,Sanofi Ventures
101868,Lori Hu,Vertex Ventures
101653,Kelly Nissen,Alexandria Venture Investments
101624,Arie Belldegrun,Vida Ventures
109615,Scott Amyx,Astor Perkins
84565,Peter Fong,RTW Investments
84681,Paul Lu,RTW Investments
84682,Piratip Pratumsuwan,RTW Investments
101615,William Dai,ShangBay Capital
84685,Joshua Kennedy-Smith,RTW Investments
84695,Roderick Wong,RTW Investments
101613,Mike Pellini,Section 32
101912,Alexander Mayweg,Versant Ventures
126367,David Fallace,Cure Ventures
145456,Felipe Guinle,Ene empreendimentos
102010,Peter Barrett,Playground Global
102014,Jory Bell,Playground Global
102043,Patricia Martin,BioCrossroads
102044,Nora Doherty,BioCrossroads
101518,Maha Katabi,Sofinnova Investments
101517,Sarah Bhagat,Sofinnova Investments
84931,Daisy Xu,Vivo Capital
84932,DanDan Dong,Vivo Capital
84973,Edgar Engleman,Vivo Capital
84975,Frank Kung,Vivo Capital
84977,Gaurav Aggarwal,Vivo Capital
101505,James Healy,Sofinnova Investments
84990,Joseph Siletto,Vivo Capital
84995,Kevin dai,Vivo Capital
102205,Allan Boruchowicz,Carao Ventures
101455,Elona Baum,DEFTA Partners
101440,Ran Nussbaum,Pontifax Venture Capital
101425,Anthony Melendez,AbbVie Ventures
101424,John Gustofson,AbbVie Ventures
101423,Charles Kunsch,AbbVie Ventures
100230,Douglas Reed,Hatteras Venture Partners
101417,Steve Tregay,Mission BioCapital
126372,Lou Tartaglia,Cure Ventures
126458,Richard Lim,Cure Ventures
102809,Stefan Leermann,Technologiegründerfonds Sachsen (TGFS)
826,Brad Gillespie,IA Ventures
121721,Jonathan Gertler,BioVentures Investors
88238,Jeff Herbst,GFT Ventures
121718,Jeffrey Barnes,BioVentures Investors
88350,Pauline Murphy,Connecticut Innovations
88357,Alison Malloy,Connecticut Innovations
88359,Patrick O'Neill,Connecticut Innovations
101350,Kyoko Watanabe,DEFTA Partners
